0.000000000000000000e+00,2.323795360000000670e-02,2.543613840000000584e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.543613840000000584e-02,2.543613840000000584e-02,2.359466320000000797e-02,2.359466320000000797e-02,2.359466320000000797e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.877603480000000422e-02,1.877603480000000422e-02,1.877603480000000422e-02,1.601229760000000280e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.877603480000000422e-02,1.877603480000000422e-02,1.601229760000000280e-02
2.323795360000000670e-02,0.000000000000000000e+00,2.543613840000000584e-02,0.000000000000000000e+00,2.543613840000000584e-02,0.000000000000000000e+00,2.543613840000000584e-02,2.543613840000000584e-02,2.359466320000000797e-02,2.359466320000000797e-02,2.359466320000000797e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.877603480000000422e-02,0.000000000000000000e+00,1.601229760000000280e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.877603480000000422e-02,0.000000000000000000e+00,1.601229760000000280e-02
2.543613840000000584e-02,2.543613840000000584e-02,0.000000000000000000e+00,2.784225960000000222e-02,2.784225960000000222e-02,0.000000000000000000e+00,2.784225960000000222e-02,2.784225960000000222e-02,2.582659080000000718e-02,2.582659080000000718e-02,2.582659080000000718e-02,0.000000000000000000e+00,1.911047580000000204e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.752697440000000259e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.752697440000000259e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.784225960000000222e-02,0.000000000000000000e+00,2.784225960000000222e-02,0.000000000000000000e+00,2.784225960000000222e-02,2.784225960000000222e-02,2.582659080000000718e-02,2.582659080000000718e-02,2.582659080000000718e-02,0.000000000000000000e+00,1.911047580000000204e-02,1.911047580000000204e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.752697440000000259e-02,1.911047580000000204e-02,1.911047580000000204e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.752697440000000259e-02
0.000000000000000000e+00,2.543613840000000584e-02,2.784225960000000222e-02,2.784225960000000222e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.784225960000000222e-02,2.784225960000000222e-02,2.582659080000000718e-02,2.582659080000000718e-02,2.582659080000000718e-02,2.055214620000000297e-02,1.911047580000000204e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.752697440000000259e-02,1.911047580000000204e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.752697440000000259e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.772695340000000550e-02,1.410666010000000137e-02,1.311712090000000108e-02,1.311712090000000108e-02,1.410666010000000137e-02,1.410666010000000137e-02,1.410666010000000137e-02,0.000000000000000000e+00,1.311712090000000108e-02,1.311712090000000108e-02,1.410666010000000137e-02,1.410666010000000137e-02,1.410666010000000137e-02,0.000000000000000000e+00
2.543613840000000584e-02,2.543613840000000584e-02,2.784225960000000222e-02,2.784225960000000222e-02,2.784225960000000222e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.784225960000000222e-02,2.582659080000000718e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.055214620000000297e-02,2.055214620000000297e-02,2.055214620000000297e-02,1.752697440000000259e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.055214620000000297e-02,2.055214620000000297e-02,2.055214620000000297e-02,1.752697440000000259e-02
2.543613840000000584e-02,2.543613840000000584e-02,2.784225960000000222e-02,2.784225960000000222e-02,2.784225960000000222e-02,0.000000000000000000e+00,2.784225960000000222e-02,0.000000000000000000e+00,2.582659080000000718e-02,0.000000000000000000e+00,2.582659080000000718e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.055214620000000297e-02,2.055214620000000297e-02,1.752697440000000259e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.055214620000000297e-02,2.055214620000000297e-02,1.752697440000000259e-02
2.359466320000000797e-02,2.359466320000000797e-02,2.582659080000000718e-02,2.582659080000000718e-02,2.582659080000000718e-02,0.000000000000000000e+00,2.582659080000000718e-02,2.582659080000000718e-02,0.000000000000000000e+00,2.395684840000000815e-02,2.395684840000000815e-02,0.000000000000000000e+00,1.772695340000000550e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.906425260000000482e-02,1.906425260000000482e-02,1.625809120000000496e-02,1.772695340000000550e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.906425260000000482e-02,1.906425260000000482e-02,1.625809120000000496e-02
2.359466320000000797e-02,2.359466320000000797e-02,2.582659080000000718e-02,2.582659080000000718e-02,2.582659080000000718e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.395684840000000815e-02,0.000000000000000000e+00,2.395684840000000815e-02,0.000000000000000000e+00,1.772695340000000550e-02,1.772695340000000550e-02,1.906425260000000482e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.625809120000000496e-02,1.772695340000000550e-02,1.772695340000000550e-02,1.906425260000000482e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.625809120000000496e-02
2.359466320000000797e-02,2.359466320000000797e-02,2.582659080000000718e-02,2.582659080000000718e-02,2.582659080000000718e-02,1.772695340000000550e-02,0.000000000000000000e+00,2.582659080000000718e-02,2.395684840000000815e-02,2.395684840000000815e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.772695340000000550e-02,1.772695340000000550e-02,1.906425260000000482e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.625809120000000496e-02,1.772695340000000550e-02,1.772695340000000550e-02,1.906425260000000482e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.625809120000000496e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.055214620000000297e-02,1.410666010000000137e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.410666010000000137e-02,1.410666010000000137e-02,1.517084890000000054e-02,1.517084890000000054e-02,1.517084890000000054e-02,0.000000000000000000e+00,1.410666010000000137e-02,1.410666010000000137e-02,1.517084890000000054e-02,1.517084890000000054e-02,1.517084890000000054e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.911047580000000204e-02,1.911047580000000204e-02,1.911047580000000204e-02,1.311712090000000108e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.772695340000000550e-02,1.772695340000000550e-02,1.772695340000000550e-02,1.410666010000000137e-02,0.000000000000000000e+00,1.311712090000000108e-02,1.410666010000000137e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.311712090000000108e-02,1.311712090000000108e-02,1.410666010000000137e-02,0.000000000000000000e+00,1.410666010000000137e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.911047580000000204e-02,0.000000000000000000e+00,1.311712090000000108e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.772695340000000550e-02,1.772695340000000550e-02,1.410666010000000137e-02,1.311712090000000108e-02,0.000000000000000000e+00,1.410666010000000137e-02,0.000000000000000000e+00,1.410666010000000137e-02,0.000000000000000000e+00,1.311712090000000108e-02,1.311712090000000108e-02,1.410666010000000137e-02,1.410666010000000137e-02,1.410666010000000137e-02,0.000000000000000000e+00
1.877603480000000422e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.410666010000000137e-02,2.055214620000000297e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.906425260000000482e-02,1.906425260000000482e-02,1.517084890000000054e-02,1.410666010000000137e-02,1.410666010000000137e-02,0.000000000000000000e+00,1.517084890000000054e-02,1.517084890000000054e-02,0.000000000000000000e+00,1.410666010000000137e-02,1.410666010000000137e-02,1.517084890000000054e-02,1.517084890000000054e-02,1.517084890000000054e-02,0.000000000000000000e+00
1.877603480000000422e-02,1.877603480000000422e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.410666010000000137e-02,2.055214620000000297e-02,2.055214620000000297e-02,1.906425260000000482e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.517084890000000054e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.517084890000000054e-02,0.000000000000000000e+00,1.517084890000000054e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.410666010000000137e-02,1.517084890000000054e-02,1.517084890000000054e-02,1.517084890000000054e-02,0.000000000000000000e+00
1.877603480000000422e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.410666010000000137e-02,2.055214620000000297e-02,2.055214620000000297e-02,1.906425260000000482e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.517084890000000054e-02,0.000000000000000000e+00,1.410666010000000137e-02,1.517084890000000054e-02,1.517084890000000054e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.410666010000000137e-02,1.410666010000000137e-02,1.517084890000000054e-02,1.517084890000000054e-02,1.517084890000000054e-02,0.000000000000000000e+00
1.601229760000000280e-02,1.601229760000000280e-02,1.752697440000000259e-02,1.752697440000000259e-02,1.752697440000000259e-02,0.000000000000000000e+00,1.752697440000000259e-02,1.752697440000000259e-02,1.625809120000000496e-02,1.625809120000000496e-02,1.625809120000000496e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.103340160000000104e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.911047580000000204e-02,1.911047580000000204e-02,1.311712090000000108e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.772695340000000550e-02,1.772695340000000550e-02,1.772695340000000550e-02,1.410666010000000137e-02,1.311712090000000108e-02,1.311712090000000108e-02,1.410666010000000137e-02,0.000000000000000000e+00,1.410666010000000137e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.311712090000000108e-02,1.410666010000000137e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.911047580000000204e-02,0.000000000000000000e+00,1.311712090000000108e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.772695340000000550e-02,1.772695340000000550e-02,1.410666010000000137e-02,1.311712090000000108e-02,1.311712090000000108e-02,1.410666010000000137e-02,1.410666010000000137e-02,1.410666010000000137e-02,0.000000000000000000e+00,1.311712090000000108e-02,0.000000000000000000e+00,1.410666010000000137e-02,0.000000000000000000e+00,1.410666010000000137e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.410666010000000137e-02,2.055214620000000297e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.906425260000000482e-02,1.906425260000000482e-02,1.517084890000000054e-02,1.410666010000000137e-02,1.410666010000000137e-02,1.517084890000000054e-02,1.517084890000000054e-02,1.517084890000000054e-02,0.000000000000000000e+00,1.410666010000000137e-02,1.410666010000000137e-02,0.000000000000000000e+00,1.517084890000000054e-02,1.517084890000000054e-02,0.000000000000000000e+00
1.877603480000000422e-02,1.877603480000000422e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.410666010000000137e-02,2.055214620000000297e-02,2.055214620000000297e-02,1.906425260000000482e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.517084890000000054e-02,0.000000000000000000e+00,1.410666010000000137e-02,1.517084890000000054e-02,1.517084890000000054e-02,1.517084890000000054e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.517084890000000054e-02,0.000000000000000000e+00,1.517084890000000054e-02,0.000000000000000000e+00
1.877603480000000422e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.410666010000000137e-02,2.055214620000000297e-02,2.055214620000000297e-02,1.906425260000000482e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.517084890000000054e-02,1.410666010000000137e-02,1.410666010000000137e-02,1.517084890000000054e-02,1.517084890000000054e-02,1.517084890000000054e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.410666010000000137e-02,1.517084890000000054e-02,1.517084890000000054e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.601229760000000280e-02,1.601229760000000280e-02,1.752697440000000259e-02,1.752697440000000259e-02,1.752697440000000259e-02,0.000000000000000000e+00,1.752697440000000259e-02,1.752697440000000259e-02,1.625809120000000496e-02,1.625809120000000496e-02,1.625809120000000496e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.103340160000000104e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
